software_name,github_slug,ror_id,org_name,extraction_methods
MuSiC,"",https://ror.org/01yc7t268,Washington University in St. Louis,human_curated
NormaCurve,"",https://ror.org/04t0gwh46,Curie Institute,by_name
pFind Studio: pLink,"",https://ror.org/034t30j35,Chinese Academy of Sciences,human_curated
CD-HIT-OTU,"","http://cd-hit.org, https://code.google.com/p/cdhit/, https://bio.tools/cd-hit, https://sources.debian.org/src/cd-hit/",CD-HIT,human_curated
CytoSPADE,nolanlab/cytospade,https://ror.org/00f54p054,Stanford University,human_curated
Phenocarta,"",https://ror.org/03rmrcq20,University of British Columbia,by_name
Bis-SNP,"",https://ror.org/03taz7m60,University of Southern California,human_curated
Nebula,"",https://ror.org/04t0gwh46,Curie Institute,by_name
PRISM - Pair Read Informed Split Mapper,"",https://ror.org/03dbr7087,University of Toronto,human_curated
MetaDE,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
Dynamic Regulatory Events Miner,"",https://ror.org/05x2bcf33,Carnegie Mellon University,by_name
GEM,"",https://ror.org/042nb2s44,Massachusetts Institute of Technology,human_curated
QualiMap,"",https://ror.org/05xr2yq54,Principe Felipe Research Centre,human_curated
RazerS,"",https://ror.org/046ak2485,Free University of Berlin,human_curated
Sequedex,"",https://ror.org/01e41cf67,Los Alamos National Laboratory,by_name
GMAC: A Matlab toolbox for spectral Granger causality analysis of fMRI data,"",https://ror.org/01nffqt88,Polytechnic University of Milan,human_curated
Genometa,"",https://ror.org/00f2yqf98,Hannover Medical School,by_name
NIMBL,"",https://ror.org/01ee9ar58,University of Nottingham,human_curated
Iterative dual-regression with sparse prior,"",https://ror.org/047dqcg40,Korea University,by_name
ExomeDepth,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
ADMIXTOOLS,DReichLab/AdmixTools,https://ror.org/03vek6s52,Harvard University,human_curated
Spark,"",https://ror.org/03sfybe47,BC Cancer Agency,human_curated
DELLY,"",https://ror.org/010jaxs89,European Molecular Biology Laboratory,by_name
GeneStitch,"",https://ror.org/02k40bc56,Indiana University,human_curated
VICUNA,"",https://ror.org/05a0ya142,Broad Institute,human_curated
Scholarometer,"",https://ror.org/01kg8sb98,Indiana University Bloomington,by_name
ShrinkSeq,"",https://ror.org/03dpjfc73,VU University,by_name
MITK Diffusion,"",https://ror.org/04cdgtt98,German Cancer Research Center,human_curated
iBEAT,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill School of Medicine,by_name
POLYMUTT,"",https://ror.org/00jmfr291,University of Michigan,by_name
PROVEAN,"",https://ror.org/049r1ts75,J. Craig Venter Institute,human_curated
SLIQ,"",https://ror.org/05vt9qd57,Rutgers University,human_curated
HTS Mappers,"",https://ror.org/02catss52,European Bioinformatics Institute,human_curated
MaCH-Admix,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
Knime,"",https://ror.org/0546hnb39,University of Konstanz,human_curated
mGOASVM,"",https://ror.org/0030zas98,Hong Kong Polytechnic University,by_name
REDCap,"",https://ror.org/02vm5rt34,Vanderbilt University,human_curated
DiffSplice,"",https://ror.org/02k3smh20,University of Kentucky,human_curated
VAGUE,"",https://ror.org/02bfwt286,Monash University,by_name
TreeMix,"",https://ror.org/024mw5h28,University of Chicago,human_curated
WholeCellKB,"",https://ror.org/00f54p054,Stanford University,human_curated
READSCAN,"",https://ror.org/01q3tbs38,King Abdullah University of Science and Technology,human_curated
Human Ageing Genomic Resources,"",https://ror.org/04xs57h96,University of Liverpool,human_curated
Group Information Guided ICA,"",https://ror.org/034t30j35,Chinese Academy of Sciences,human_curated
DRUT,"",https://ror.org/03qt6ba18,Georgia State University,human_curated
iReckon,"",https://ror.org/03dbr7087,University of Toronto,human_curated
Bern-Barcelona EEG database,"",https://ror.org/04n0g0b29,Pompeu Fabra University,human_curated
Cuffdiff,"",https://ror.org/047s2c258,University of Maryland,human_curated
RetroSeq,tk2/RetroSeq,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
COEUS,"",https://ror.org/00nt41z93,University of Aveiro,human_curated
seq2HLA,"",https://ror.org/023b0x485,Johannes Gutenberg University Mainz,human_curated
GBSA,"",https://ror.org/01tgyzw49,National University of Singapore,by_name
COPS,"",https://ror.org/038t36y30,Heidelberg University,human_curated
pNovo+,"",https://ror.org/034t30j35,Chinese Academy of Sciences,human_curated
Scarpa,"",https://ror.org/03dbr7087,University of Toronto,human_curated
Alt Event Finder,"",https://ror.org/02k40bc56,Indiana University,human_curated
Advanced Sequence Automated Pipeline,"",https://ror.org/02vm5rt34,Vanderbilt University,human_curated
MMAPPR,"",https://ror.org/03r0ha626,University of Utah,human_curated
BroadPeak,"",https://ror.org/01zkghx44,Georgia Institute of Technology,human_curated
Decombinator,uclinfectionimmunity/Decombinator,https://ror.org/02jx3x895,University College London,human_curated
Brain lesion segmentation tool using SVM,"",https://ror.org/00b30xv10,University of Pennsylvania,human_curated
NGSUtils,"",https://ror.org/01kg8sb98,Indiana University School of Medicine,by_name
MotifLab,"",https://ror.org/05xg72x27,Norwegian University of Science and Technology,by_name
ShotGun,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
BioMesh3D,"",https://ror.org/03r0ha626,University of Utah,human_curated
MuTect,"",https://ror.org/05a0ya142,Broad Institute,human_curated
RNA-eXpress,"",https://ror.org/02bfwt286,Monash University,by_name
DataMonkey,"",https://ror.org/0168r3w48,University of California at San Diego,by_name
FamSeq,"",https://ror.org/04twxam07,University of Texas MD Anderson Cancer Center,human_curated
diChIPMunk,"",https://ror.org/05qrfxd25,Russian Academy of Sciences,by_name
EBSeq,"",https://ror.org/01y2jtd41,University of Wisconsin-Madison,human_curated
Preseq,smithlabcode/preseq,https://ror.org/00f54p054,Stanford University,human_curated
PANDA,"",https://ror.org/022k4wk35,Beijing Normal University,human_curated
Virtual brain,"",https://ror.org/03dbr7087,University of Toronto,human_curated
SV-M,"",https://ror.org/022jc0g24,Max Planck Institute for Developmental Biology,human_curated
Basic OligoNucleotide Design,"",https://ror.org/02grkyz14,Western University,human_curated
EBCall,friend1ws/EBCall,https://ror.org/057zh3y96,University of Tokyo,by_name
wMICA,ChristophRau/wMICA,https://ror.org/046rm7j60,University of California at Los Angeles,human_curated
Human Gene Connectome,"",https://ror.org/0420db125,Rockefeller University,human_curated
Patchwork,"",https://ror.org/048a87296,Uppsala University,by_name
Subread,"",https://ror.org/01ej9dk98,University of Melbourne,human_curated
SEECER,"",https://ror.org/05x2bcf33,Carnegie Mellon University,by_name
RelocaTE,srobb1/RelocaTE,https://ror.org/03nawhv43,University of California at Riverside,human_curated
aBEAT,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill School of Medicine,by_name
Enrichr,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
LASAGNA-Search,"",https://ror.org/02der9h97,University of Connecticut,by_name
mapDamage,"",https://ror.org/035b05819,University of Copenhagen,human_curated
RNAstructure,"",https://ror.org/022kthw22,University of Rochester,by_name
Shimmer,nhansen/Shimmer,https://ror.org/00baak391,National Human Genome Research Institute,human_curated
RNAsnp,"",https://ror.org/035b05819,University of Copenhagen,human_curated
IgBLAST,"",https://bio.tools/ncbi_resources,NCBI,human_curated
eQtlBma,timflutre/eqtlbma/wiki,https://ror.org/024mw5h28,University of Chicago,human_curated
KMC,"",https://ror.org/02dyjk442,Silesian University of Technology,by_name
JiffyNet,"",https://ror.org/01wjejq96,Yonsei University,human_curated
mCarts,"",https://ror.org/00hj8s172,Columbia University,human_curated
CoRAL - Classification of RNAs by Analysis of Length,"",https://ror.org/00b30xv10,University of Pennsylvania,human_curated
Stacks,"",https://ror.org/0293rh119,University of Oregon,by_name
NEXT-peak,"",https://ror.org/04zjtrb98,Old Dominion University,by_name
MicroMUMMIE,"",https://ror.org/00py81415,Duke University,by_name
Recognition of Errors in Assemblies using Paired Reads,"",https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
VirusFinder,"",https://ror.org/02vm5rt34,Vanderbilt University,human_curated
PHYCAA+: adaptive physiological noise correction for BOLD fMRI,"",https://ror.org/03dbr7087,University of Toronto,human_curated
PlantLoc,"",https://ror.org/03rc6as71,Tongji University,by_name
Neural Decoding Toolbox,"",https://ror.org/042nb2s44,Massachusetts Institute of Technology,human_curated
Traph,"",https://ror.org/040af2s02,University of Helsinki,by_name
QuadGT,"",https://ror.org/0161xgx34,University of Montreal,human_curated
GalaxyRefine,"",https://ror.org/04h9pn542,Seoul National University,by_name
MiRdup,mickaelleclercq/mirdup,https://ror.org/01pxwe438,McGill University,human_curated
PurBayes,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
OVAL,"",https://ror.org/052gg0110,University of Oxford,human_curated
MetaSKAT,"",https://ror.org/0300yd604,Harvard T.H. Chan School of Public Health,by_name
MutSig,"",https://ror.org/05a0ya142,Broad Institute,human_curated
AIMLESS,"",https://ror.org/00tw3jy02,MRC Laboratory of Molecular Biology,human_curated
MRFSEQ,"",https://ror.org/03nawhv43,University of California at Riverside,human_curated
Child Language Data Exchange System (CHILDES),"",https://ror.org/05x2bcf33,Carnegie Mellon University,by_name
GeneScissors,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
NASTIseq,"",https://ror.org/00py81415,Duke University,by_name
Kraken,"",https://ror.org/02catss52,European Bioinformatics Institute,human_curated
TRAMS,"","http://www.force11.org/node/4794, https://doi.org/10.17616/R3PK5R, https://doi.org/10.17616/r3HP4V, https://doi.org/10.6084/, https://dx.doi.org/10.6084/, https://fairsharing.org/10.25504/FAIRsharing.drtwnh",FigShare,human_curated
GOCat,"",https://ror.org/01swzsf04,University of Geneva,by_name
PSGInfer,"",https://ror.org/01y2jtd41,University of Wisconsin-Madison,human_curated
NucPosSimulator,"",https://ror.org/05e5kd476,University of Applied Sciences,by_name
GReEn,"",https://ror.org/00nt41z93,University of Aveiro,human_curated
TCW,"",https://ror.org/03m2x1q45,University of Arizona,human_curated
GLiMMPS,"",https://ror.org/046rm7j60,University of California at Los Angeles,human_curated
THetA,raphael-group/THetA,https://ror.org/05gq02987,Brown University,human_curated
MSClust,"",https://ror.org/01hpqfm28,Yale School of Medicine,by_name
Squeezambler,"",https://ror.org/01070mq45,Wayne State University,by_name
GobyWeb,"",https://ror.org/03dkvy735,Weill Cornell Medical College,by_name
PhyloPhlAn,"",https://ror.org/0300yd604,Harvard T.H. Chan School of Public Health,by_name
isomiRID,"",https://ror.org/041yk2d64,Federal University of Rio Grande do Sul,human_curated
MATCHCLIP,yhwu/matchclips/,https://ror.org/041phzg73,University of Pennsylvania Perelman School of Medicine,human_curated
FoXS,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
htseq-count,"",https://ror.org/010jaxs89,European Molecular Biology Laboratory,by_name
MCMC.qpcr,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
Postgwas,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
NucHunter,"",https://ror.org/03ate3e03,Max Planck Institute for Molecular Genetics,by_name
PTP,"",https://ror.org/01f7bcy98,Heidelberg Institute for Theoretical Studies,by_name
muliAlignFree,"",https://ror.org/03taz7m60,University of Southern California,human_curated
Consed,"",https://ror.org/00cvxb145,University of Washington,human_curated
SAMstrt,shka/R-SAMstrt,https://ror.org/056d84691,Karolinska Institute,by_name
Infernal,"",https://ror.org/013sk6x84,Janelia Research,by_name
pairheatmap,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
HMCan,"",https://ror.org/01q3tbs38,King Abdullah University of Science and Technology,human_curated
BioPig,"",https://ror.org/02jbv0t02,Lawrence Berkeley National Laboratory,by_name
NGSadmix,"",https://ror.org/035b05819,University of Copenhagen,human_curated
HistoloZee,"",https://ror.org/00b30xv10,University of Pennsylvania,human_curated
CorQ,"",https://ror.org/00cvxb145,University of Washington,human_curated
FPSAC,"",https://ror.org/0213rcc28,Simon Fraser University,human_curated
AdaptiveCrawler,"",https://ror.org/01qz5mb56,Oak Ridge National Laboratory,human_curated
V-Phaser 2,"",https://ror.org/05a0ya142,Broad Institute,human_curated
Mspire-Simulator,princelab/mspire-simulator,https://ror.org/047rhhm47,Brigham Young University,by_name
SPAdes,"",https://ror.org/05ne3s142,Saint Petersburg Academic University,human_curated
pLogo,"",https://ror.org/02der9h97,University of Connecticut,by_name
FunGene,"",https://ror.org/05hs6h993,Michigan State University,by_name
Semantic Measures Library,"",https://ror.org/03e8rf594,Ecole des Mines d'Ales,human_curated
DGIdb,"",https://ror.org/01yc7t268,Washington University in St. Louis,human_curated
MEGA Software,"",https://ror.org/04p491231,Pennsylvania State University,human_curated
ShortStack,"",https://ror.org/04p491231,Pennsylvania State University,human_curated
PEAR,"",https://ror.org/01f7bcy98,Heidelberg Institute for Theoretical Studies,by_name
dPeak,"",https://ror.org/01y2jtd41,University of Wisconsin-Madison,human_curated
Cascleave,"",https://ror.org/034t30j35,Chinese Academy of Sciences,human_curated
Local Label Learning Segmentation,"",https://ror.org/034t30j35,Chinese Academy of Sciences,human_curated
GraphIBD,"",https://ror.org/046rm7j60,University of California at Los Angeles,human_curated
Exomiser,"",https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
Ensembl Genomes,"",https://ror.org/02catss52,European Bioinformatics Institute,human_curated
VirusHunter,"",https://ror.org/01yc7t268,Washington University School of Medicine in St. Louis,by_name
prank,"",https://ror.org/040af2s02,University of Helsinki,by_name
HapFABIA,"",https://ror.org/052r2xn60,Johannes Kepler University of Linz,human_curated
ExPANdS,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
FunCoup,"",https://ror.org/056d84691,Karolinska Institute,by_name
MVGC Multivariate Granger Causality Matlab Toolbox,"",https://ror.org/00ayhx656,University of Sussex,by_name
Bs-Seeker2,"",https://ror.org/046rm7j60,University of California at Los Angeles,human_curated
TRhist,"",https://ror.org/057zh3y96,University of Tokyo,by_name
HPC-CLUST,"",https://ror.org/02crff812,University of Zurich,by_name
WebGestalt: WEB-based GEne SeT AnaLysis Toolkit,"",https://ror.org/02vm5rt34,Vanderbilt University,human_curated
SNPMeta,"",https://ror.org/017zqws13,University of Minnesota Twin Cities,by_name
SNPAAMapper,"",https://ror.org/00jmfr291,University of Michigan Medical School,by_name
qSNP,"",https://ror.org/00rqy9422,University of Queensland,human_curated
YHap,"",https://ror.org/041kmwe10,Imperial College London,by_name
ABS filter,"",https://ror.org/02s376052,Ecole Polytechnique Federale de Lausanne,by_name
UnSplicer,"",https://ror.org/01zkghx44,Georgia Institute of Technology,human_curated
rSeqDiff,"",https://ror.org/00jmfr291,University of Michigan,by_name
GNUMAP-BS,"",https://ror.org/047rhhm47,Brigham Young University,by_name
TargetCaller,"",https://ror.org/00rcxh774,University of Cologne,human_curated
PD5,"",https://ror.org/015m2p889,Aberystwyth University,human_curated
MSbind,"",https://ror.org/0220mzb33,King's College London,human_curated
Stem Cell Commons,"",https://ror.org/04kj1hn59,Harvard Stem Cell Institute,by_name
Cascade,"",https://ror.org/00pg6eq24,University of Strasbourg,by_name
MARS (Multi-Atlas Robust Segmentation),"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
PhyloBayes,"",https://ror.org/0161xgx34,University of Montreal,human_curated
AnalyzeReplication,"",https://ror.org/024mw5h28,University of Chicago,human_curated
MethPipe,"",https://ror.org/03taz7m60,University of Southern California,human_curated
BETASEQ,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
Wigwams,"",https://ror.org/01a77tt86,University of Warwick,human_curated
STRViper,"",https://ror.org/00rqy9422,University of Queensland,human_curated
digitagCT,"",https://ror.org/02kvxyf05,National Institute for Research in Computer Science and Control,human_curated
EMI,"",https://ror.org/01aj84f44,Aarhus University,by_name
GPU-Meta-Storms,"",https://ror.org/034t30j35,Chinese Academy of Sciences,human_curated
WiggleTools,Ensembl/WiggleTools,https://ror.org/02catss52,European Bioinformatics Institute,human_curated
SplicePlot,"",https://ror.org/03mtd9a03,Stanford University School of Medicine,human_curated
CCAT (Combinatorial Code Analysis Tool),"",https://ror.org/00hx57361,Princeton University,by_name
MetaPhyl,"",https://ror.org/03nawhv43,University of California at Riverside,human_curated
DiMO,"",https://ror.org/01yc7t268,Washington University in St. Louis,human_curated
TSSer,"",https://ror.org/02s6k3f65,University of Basel,by_name
ALEA,"",https://ror.org/03sfybe47,BC Cancer Agency,human_curated
ProbRNA,"",https://ror.org/00t33hh48,Chinese University of Hong Kong,by_name
Socrates,"",https://ror.org/01b6kha49,Walter and Eliza Hall Institute of Medical Research,human_curated
DIYABC,"",https://ror.org/05kpkpg04,INRA - French National Institute for Agricultural Research,by_name
AbsCN-seq,"",https://ror.org/0168r3w48,University of California at San Diego,by_name
Computational Genomics Analysis Tools,"",https://ror.org/052gg0110,University of Oxford,human_curated
HMMvar,"",https://ror.org/02smfhw86,Virginia Polytechnic Institute and State University,by_name
PeaKDEck,"",https://ror.org/052gg0110,University of Oxford,human_curated
Skylign,"",https://ror.org/013sk6x84,Janelia Research,by_name
BlindCall,"",https://ror.org/047s2c258,University of Maryland,human_curated
CGARS,"",https://ror.org/00rcxh774,University of Cologne,human_curated
InterSpecies Analysing Application using Containers,"",https://ror.org/00fbnyb24,University of Wurzburg,by_name
Morpheus,"",https://ror.org/01t4pxy10,Dresden University of Technology,by_name
GraphProt,"",https://ror.org/0245cg223,University of Freiburg,by_name
IQRray,"",https://ror.org/019whta54,University of Lausanne,by_name
Parseq,"",https://ror.org/02en5vm52,Pierre and Marie Curie University,by_name
GeneCommittee,michada/GeneCommittee,https://ror.org/05rdf8595,University of Vigo,by_name
Segemehl,"",https://ror.org/03s7gtk40,University of Leipzig,by_name
Time-series RNA-seq Analysis Package,"",https://ror.org/04h9pn542,Seoul National University,by_name
ACQ4,acq4/acq4,https://ror.org/00dcv1019,Allen Institute for Brain Science,by_name
ASprofile,"",https://ror.org/00za53h95,Johns Hopkins University,by_name
DEMI,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
Differential Methylation Analysis Package,"",https://ror.org/01jmxt844,University of Otago,human_curated
pRESTO,"",https://ror.org/01hpqfm28,Yale School of Medicine,by_name
Sandwich Estimator Toolbox,NISOx-BDI/SwE-toolbox/releases,https://ror.org/01a77tt86,University of Warwick,human_curated
Monocle3,cole-trapnell-lab/monocle3,https://ror.org/00cvxb145,University of Washington,human_curated
YuGene,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
metaRNASeq,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
Toolbox for Representational Similarity Analysis,"",https://ror.org/013meh722,University of Cambridge,human_curated
TEMP,JialiUMassWengLab/TEMP,https://ror.org/0464eyp60,University of Massachusetts Medical School,by_name
InterMine,intermine/intermine,https://ror.org/013meh722,University of Cambridge,human_curated
aLFQ,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
Kdetrees,grady/kdetrees,http://cran.r-project.org/mirrors.html,CRAN,human_curated
Predictions for Entire Proteomes,"",https://ror.org/00hj8s172,Columbia University,human_curated
Farsight Toolkit,"",https://ror.org/048sx0r50,University of Houston,human_curated
SAMBLASTER,GregoryFaust/samblaster,https://ror.org/0153tk833,University of Virginia,human_curated
FFT Library,"",http://www.nitrc.org/projects/loni,Laboratory of Neuro Imaging,human_curated
Prediction of Amyloid Structure Aggregation,"",https://ror.org/00240q980,University of Padua,by_name
Virtual Electrode Recording Tool for EXtracellular potentials (VERTEX),"",https://ror.org/01kj2bm70,Newcastle University,human_curated
MIPgen,shendurelab/MIPGEN,https://ror.org/00cvxb145,University of Washington,human_curated
RAREMETAL,"",https://ror.org/00jmfr291,University of Michigan,by_name
SURPI,chiulab/surpi,https://ror.org/043mz5j54,University of California at San Francisco,by_name
ALDEx2,ggloor/ALDEx2,https://ror.org/02grkyz14,Western University,human_curated
MetAssign,"",https://ror.org/00vtgdb53,University of Glasgow,by_name
circlize,jokergoo/circlize,http://cran.r-project.org/mirrors.html,CRAN,human_curated
electronic Data Archive Library,"",https://ror.org/02skbsp27,Leibniz Institute of Plant Genetics and Crop Plant Research,by_name
LUMPY,arq5x/lumpy-sv/,https://ror.org/0153tk833,University of Virginia,human_curated
RepEnrich,nskvir/RepEnrich,https://ror.org/05gq02987,Brown University,human_curated
FisHiCal,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
Circleator,jonathancrabtree/Circleator/,https://ror.org/047s2c258,University of Maryland School of Medicine,by_name
PASC ,"",https://bio.tools/ncbi_resources,NCBI,human_curated
Braineac,"",https://ror.org/01k33dw46,UK Brain Expression Consortium,by_name
Sequenza,"",https://ror.org/04qtj9h94,Technical University of Denmark,by_name
Discovar assembler,"",https://ror.org/05a0ya142,Broad Institute,human_curated
MS-GF+,sangtaekim/msgfplus,https://ror.org/05h992307,Pacific Northwest National Laboratory,human_curated
IQ-TREE,"",https://ror.org/03prydq77,University of Vienna,by_name
E-mem,lucian-ilie/E-MEM,https://ror.org/02grkyz14,Department of Computer Science,by_name
OpenWorm,"",http://www.wormbase.org/#01-23-6,WormBase,human_curated
Gubbins,"",https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
PathwayNet,"",https://ror.org/00hx57361,Princeton University,by_name
MAKER,"",https://ror.org/03r0ha626,University of Utah,human_curated
NIH-CIDI Lung Segmentation Tool,"",https://ror.org/01cwqze88,National Institutes of Health,human_curated
SpliceMap,"",https://ror.org/00f54p054,Stanford University,human_curated
DETONATE,"",https://ror.org/01y2jtd41,University of Wisconsin-Madison,human_curated
Off-Spotter,"",https://ror.org/00ysqcn41,Thomas Jefferson University,human_curated
Rampart,TGAC/RAMPART,https://ror.org/018cxtf62,The Genome Analysis Centre,human_curated
GraphVar: A toolbox for comprehensive graph analyses of functional brain connectivity,"",https://ror.org/001w7jn25,Charite - Universitatsmedizin Berlin,by_name
HISAT2,infphilo/hisat2,https://ror.org/00za53h95,Johns Hopkins University,by_name
Kojak,"",https://ror.org/00cvxb145,University of Washington,human_curated
CIBERSORT,"",https://ror.org/00f54p054,Stanford University,human_curated
GeneMarkS-T,"",https://ror.org/01zkghx44,Georgia Institute of Technology,human_curated
ScaffMatch,mandricigor/ScaffMatch,https://ror.org/03qt6ba18,Georgia State University,human_curated
ClustVis,taunometsalu/ClustVis,https://ror.org/03z77qz90,University of Tartu,by_name
DIANA-mirPath,"",https://ror.org/04v4g9h31,University of Thessaly,by_name
Drop-seq tools,broadinstitute/Drop-seq,https://ror.org/05a0ya142,Broad Institute,human_curated
CRISPR-ERA,"",https://ror.org/00f54p054,Stanford University,human_curated
TargetScan,"",https://ror.org/042nb2s44,Massachusetts Institute of Technology,human_curated
CTFFIND,"",https://ror.org/00tw3jy02,MRC Laboratory of Molecular Biology,human_curated
Polysolver,"",https://ror.org/05a0ya142,Broad Institute,human_curated
GUSSI,"",https://ror.org/05byvp690,University of Texas Southwestern Medical Center,human_curated
NeuroManager,SantamariaLab/NeuroManager,https://ror.org/01kd65564,University of Texas at San Antonio,human_curated
CopyNumber450kCancer,cran/CopyNumber450kCancer,https://ror.org/048a87296,Uppsala University,by_name
NCANDA: Data Integration Component,"",https://ror.org/05s570m15,Stanford Research Institute International,by_name
TopDom,"",https://ror.org/03taz7m60,University of Southern California,human_curated
hFigures,ledancs/hFigures,https://ror.org/033003e23,University of Tampere,by_name
PAGODA,"",https://ror.org/03vek6s52,Harvard University,human_curated
Bio-tradis,sanger-pathogens/Bio-Tradis,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
Belvu,"",https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
Blixem,"",https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
Dotter,"",https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
BrainLiner,"",https://ror.org/01pe1d703,ATR,human_curated
TissueAtlas,"",https://ror.org/01jdpyv68,Saarland University,human_curated
NiftyFit,KCL-BMEIS/niftyreg,https://ror.org/02jx3x895,University College London,human_curated
Kaiju,bioinformatics-centre/kaiju,https://ror.org/035b05819,University of Copenhagen,human_curated
Agile Protein Interactomes DataServer,"",https://ror.org/02f40zc51,University of Salamanca,human_curated
masked ICA (mICA) Toolbox,"",https://ror.org/00f2yqf98,Hannover Medical School,by_name
BECA,"",https://ror.org/01kg8sb98,Indiana University School of Medicine,by_name
VORTEX,nolanlab/VORTEX,https://ror.org/00f54p054,Stanford University,human_curated
SARTools,PF2-pasteur-fr/SARTools,https://ror.org/00akhwn95,Pasteur Institute,by_name
Protein Cross-Linking Database,yeastrc/proxl-web-app,https://ror.org/00cvxb145,University of Washington,human_curated
CHiCAGO,"",https://ror.org/01d5qpn59,Babraham Institute,human_curated
ARGON,pierpal/ARGON,https://ror.org/052gg0110,University of Oxford,human_curated
OMiCC,"",https://ror.org/043z4tv69,NIAID,by_name
IMOD,"",https://ror.org/02ttsq026,University of Colorado Boulder,human_curated
Juicer,aidenlab/juicer.git,https://ror.org/02pttbw34,Baylor College of Medicine,by_name
shinyGEO,gdancik/shinyGEO,https://ror.org/01mhgwt57,Eastern Connecticut State University,by_name
BOINC - Berkeley Open Infrastructure for Network Computing,"",https://ror.org/01an7q238,University of California,by_name
SuperSegger,wiggins-lab/SuperSegger,https://ror.org/00cvxb145,University of Washington,human_curated
Michigan Imputation Server,genepi/imputationserver,https://ror.org/00jmfr291,University of Michigan,by_name
Eagle,"",https://ror.org/05a0ya142,Broad Institute,human_curated
DrugCentral,"",https://ror.org/05fs6jp91,University of New Mexico,human_curated
ChIPSeq Peak Finder,"",https://ror.org/05k8wg936,Genome Institute of Singapore,by_name
Flye,fenderglass/Flye,https://ror.org/0168r3w48,University of California at San Diego,by_name
riborex,smithlabcode/riborex,https://ror.org/03taz7m60,University of Southern California,human_curated
peddy,brentp/peddy,https://ror.org/03r0ha626,University of Utah,human_curated
MotionCor2,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
Eukaryotic Pathogen CRISPR guide RNA/DNA Design Tool,"",https://ror.org/00te3t702,University of Georgia,human_curated
Gene Expression Profiling Interactive Analysis,"",https://ror.org/02v51f717,Peking University,human_curated
L1000 Characteristic Direction Signature Search Engine,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
BepiPred-2.0,"",https://ror.org/04qtj9h94,Technical University of Denmark,by_name
DeepNano,"",https://ror.org/0587ef340,Comenius University,by_name
microMS,"",https://ror.org/047426m28,University of Illinois at Urbana-Champaign,human_curated
miRTarVisPlus,"",https://ror.org/04h9pn542,Seoul National University,by_name
Experimental Design Assistant,"",https://ror.org/02w0kg036,NC3Rs,human_curated
FluCalc,bondarevts/flucalc,https://ror.org/05wvpxv85,Tufts University,human_curated
Seg3D,"",https://ror.org/03r0ha626,University of Utah,human_curated
%MinMax,"",https://ror.org/00mkhxb43,University of Notre Dame,by_name
ChemRICH,barupal/chemrich,https://ror.org/05rrcem69,University of California at Davis,by_name
biobakery,"",https://ror.org/03vek6s52,Harvard University,human_curated
QuPath,"",https://ror.org/00hswnk62,Queens University Belfast,human_curated
SPRING,AllonKleinLab/SPRING/,https://ror.org/03vek6s52,Harvard University,human_curated
LeafCutter,davidaknowles/leafcutter/,https://ror.org/00f54p054,Stanford University,human_curated
MAJIQ,"",https://ror.org/00b30xv10,University of Pennsylvania,human_curated
L1000 Fireworks Display,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
imctools,BodenmillerGroup/imctools,https://ror.org/02crff812,University of Zurich,by_name
Scmap,hemberg-lab/scmap,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
PAM,"",https://ror.org/05591te55,Ludwig-Maximilians-University,by_name
NeuroMatic,"",https://ror.org/02jx3x895,University College London,human_curated
DynaMut ,"",https://ror.org/01ej9dk98,University of Melbourne,human_curated
