mention_id,mention,DOI,PMID,ROR_ID
SM4875,PONDR,10.1016/j.bbapap.2010.01.011,,https://ror.org/05gxnyn08
SM4875,PONDR,10.1016/j.bbapap.2010.01.011,,https://ror.org/01tyr1g37
SM4875,PONDR,10.1016/j.bbapap.2010.01.011,,https://ror.org/0567t7073
SM887,DISOPRED2,10.1016/j.jmb.2004.02.002,15019783,https://ror.org/02jx3x895
SM11821,GlobPlot,10.1093/nar/gkg519,12824398,https://ror.org/03mstc592
SM73474,PrDOS,10.1093/nar/gkm363,17567614,https://ror.org/057zh3y96
SM15316,Platypus,10.1038/ng.3036,25017105,https://ror.org/052gg0110
SM15316,Platypus,10.1038/ng.3036,25017105,https://ror.org/0080acb59
SM15316,Platypus,10.1038/ng.3036,25017105,https://ror.org/01rjnta51
SM16646,SNVer,10.1093/nar/gkr599,21813454,https://ror.org/05e74xb87
SM16646,SNVer,10.1093/nar/gkr599,21813454,https://ror.org/057q4rt57
SM16646,SNVer,10.1093/nar/gkr599,21813454,https://ror.org/01z7r7q48
SM59373,Inparanoid,10.1006/jmbi.2000.5197,15608241,https://ror.org/056d84691
SM59373,Inparanoid,10.1006/jmbi.2000.5197,,https://ror.org/04xsf1c37
SM78236,GenoSNP,10.1093/bioinformatics/btn386,18653518,https://ror.org/0001h1y25
SM78236,GenoSNP,10.1093/bioinformatics/btn386,18653518,https://ror.org/052gg0110
SM78236,GenoSNP,10.1093/bioinformatics/btn386,18653518,https://ror.org/01rjnta51
SM78383,Word2Vec,10.1186/1471-2105-13-261,23046094,https://ror.org/03v76x132
SM78383,Word2Vec,10.1186/1471-2105-13-261,23046094,https://ror.org/000rgm762
SM9311,CRISP,10.1093/bioinformatics/btq214,,https://ror.org/02dxx6824
SM78405,SAMseq,10.1177/0962280211428386,22127579,https://ror.org/00f54p054
SM6088,DEseq,10.1186/gb-2010-11-10-r106,20979621,https://ror.org/03mstc592
SM78439,TribeMCL,10.1093/nar/30.7.1575,11917018,https://ror.org/053a6xa29
SM78439,TribeMCL,10.1093/nar/30.7.1575,11917018,https://ror.org/02catss52
SM78459,RetroSeq,10.1093/bioinformatics/bts697,23233656,https://ror.org/05cy4wa09
SM1162,GeneMapper,,16600017,https://ror.org/01an7q238
SM60663,JIGSAW,10.1093/bioinformatics/bti609,16076884,https://ror.org/047s2c258
SM23064,Genscan,10.1006/jmbi.1997.0951,9149143,https://ror.org/00f54p054
SM57664,Bioclipse,10.1186/1471-2105-8-59,17316423,https://ror.org/00rcxh774
SM57664,Bioclipse,10.1186/1471-2105-8-59,17316423,https://ror.org/013meh722
SM57664,Bioclipse,10.1186/1471-2105-8-59,17316423,https://ror.org/05n8ah907
SM57664,Bioclipse,10.1186/1471-2105-8-59,17316423,https://ror.org/048a87296
SM573,CAP3,10.1101/gr.9.9.868,10508846,https://ror.org/0036rpn28
SM33895,Vaa3D,10.1038/nbt.1612,20231818,https://ror.org/006w34k90
SM33895,Vaa3D,10.1038/nbt.1612,20231818,https://ror.org/013sk6x84
SM1045,TreeDyn,10.1186/1471-2105-7-439,17032440,https://ror.org/05q3vnk25
SM1045,TreeDyn,10.1186/1471-2105-7-439,17032440,https://ror.org/00357kh21
SM1045,TreeDyn,10.1186/1471-2105-7-439,17032440,https://ror.org/019tgvf94
SM1045,TreeDyn,10.1186/1471-2105-7-439,17032440,https://ror.org/02feahw73
SM1045,TreeDyn,10.1186/1471-2105-7-439,17032440,https://ror.org/02me5cy06
SM7566,AdaBoost,10.1006/jcss.1997.1504,,https://ror.org/02bbd5539
SM15669,RSeQC,10.1093/bioinformatics/bts356,22743226,https://ror.org/04ct4d772
SM15669,RSeQC,10.1093/bioinformatics/bts356,22743226,https://ror.org/02pttbw34
SM35682,libsvm,10.1145/1961189.1961199,,https://ror.org/05bqach95
SM10905,MIDAS,,27803195,https://ror.org/038321296
SM10905,MIDAS,,27803195,https://ror.org/043mz5j54
SM10905,MIDAS,10.1016/s0304-3959(00)00305-5,,https://ror.org/05cf8a891
SM10905,MIDAS,10.1016/s0304-3959(00)00305-5,,https://ror.org/04r9x1a08
SM10905,MIDAS,,27803195,https://ror.org/04n1n3n22
SM10905,MIDAS,10.1016/s0304-3959(00)00305-5,,https://ror.org/00za53h95
SM10905,MIDAS,10.1016/s0304-3959(00)00305-5,,https://ror.org/0400j3f74
SM10905,MIDAS,10.1016/s0304-3959(00)00305-5,,https://ror.org/044ntvm43
SM21401,BLASTCLUST,,2231712,https://ror.org/02meqm098
SM21401,BLASTCLUST,,2231712,https://ror.org/04p491231
SM21401,BLASTCLUST,,2231712,https://ror.org/03m2x1q45
SM21401,BLASTCLUST,,2231712,https://ror.org/01cwqze88
SM23331,DISTRUCT,10.1046/j.1471-8286.2003.00566.x,,https://ror.org/03taz7m60
SM952,ProFunc,10.1093/nar/gki414,15980588,https://ror.org/029chgv08
SM952,ProFunc,10.1093/nar/gki414,15980588,https://ror.org/02catss52
SM78851,Taxonomer,10.1186/s13059-016-0969-1,27224977,https://ror.org/042twtr12
SM78851,Taxonomer,10.1186/s13059-016-0969-1,27224977,https://ror.org/04rpkcv59
SM78851,Taxonomer,10.1186/s13059-016-0969-1,27224977,https://ror.org/00c2tyx86
SM78851,Taxonomer,10.1186/s13059-016-0969-1,27224977,https://ror.org/03r0ha626
SM27017,MaCH,10.1002/gepi.20533,21058334,https://ror.org/04twxam07
SM27017,MaCH,10.1002/gepi.20533,21058334,https://ror.org/00jmfr291
SM27017,MaCH,10.1002/gepi.20533,21058334,https://ror.org/0130frc33
SM36842,EXPANDER,,16176576,https://ror.org/04mhzgx49
SM47401,TM4,,12613259,https://ror.org/01rpq5x59
SM47401,TM4,,12613259,https://ror.org/00y4zzh67
SM15188,Babelomics,10.1093/nar/gkq388,20478823,https://ror.org/04mqy3p58
SM15188,Babelomics,10.1093/nar/gkq388,20478823,https://ror.org/015w4v032
SM15188,Babelomics,10.1093/nar/gkq388,20478823,https://ror.org/01ygm5w19
SM15188,Babelomics,10.1093/nar/gkq388,20478823,https://ror.org/01c27hj86
SM32878,missForest,10.1093/bioinformatics/btr597,22039212,https://ror.org/02jxpdd90
SM32878,missForest,10.1093/bioinformatics/btr597,22039212,https://ror.org/05a28rw58
SM39837,PhyloTree,10.1002/humu.20921,18853457,https://ror.org/018906e22
SM18069,Nanopolish,10.1038/nmeth.4184,28218898,https://ror.org/043q8yx54
SM18069,Nanopolish,10.1038/nmeth.4184,28218898,https://ror.org/03dbr7087
SM18069,Nanopolish,10.1038/nmeth.4184,28218898,https://ror.org/00za53h95
SM78991,RWRMDA,10.1039/c2mb25180a,22875290,https://ror.org/02jkmyk67
SM78991,RWRMDA,10.1039/c2mb25180a,22875290,https://ror.org/05qbk4x57
SM78991,RWRMDA,10.1039/c2mb25180a,22875290,https://ror.org/00s97k668
SM78991,RWRMDA,10.1039/c2mb25180a,22875290,https://ror.org/034t30j35
SM79016,Pellet,10.1016/j.websem.2007.03.004,,https://ror.org/04rq5mt64
SM79016,Pellet,10.1016/j.websem.2007.03.004,,https://ror.org/047s2c258
SM33633,ProteinProphet,10.1021/ac0341261,14632076,https://ror.org/02tpgw303
SM56354,DiscoTope,10.1110/ps.062405906,17001032,https://ror.org/04qtj9h94
SM31349,libSVM,10.1145/1961189.1961199,,https://ror.org/05bqach95
SM3270,BioVenn,10.1186/1471-2164-9-488,18925949,https://ror.org/05wg1m734
SM3270,BioVenn,10.1186/1471-2164-9-488,18925949,https://ror.org/016xsfp80
SM47529,ToppCluster,10.1093/nar/gkq418,20484371,https://ror.org/01hcyya48
SM47529,ToppCluster,10.1093/nar/gkq418,20484371,https://ror.org/01e3m7079
SM36226,R package topGO,10.1093/bioinformatics/btl140,16606683,https://ror.org/01w19ak89
SM15817,Delly,10.1093/bioinformatics/bts378,22962449,https://ror.org/029chgv08
SM15817,Delly,10.1093/bioinformatics/bts378,22962449,https://ror.org/03mstc592
SM15817,Delly,10.1093/bioinformatics/bts378,22962449,https://ror.org/02catss52
SM15817,Delly,10.1093/bioinformatics/bts378,22962449,https://ror.org/050589e39
SM56565,trimAL,10.1093/bioinformatics/btp348,19505945,https://ror.org/03wyzt892
SM3363,Caffe,10.1145/2647868.2654889,,https://ror.org/02xewxa75
SM3363,Caffe,10.1145/2647868.2654889,,https://ror.org/01an7q238
SM3363,Caffe,10.1145/2647868.2654889,,https://ror.org/00njsd438
SM27447,STITCH,10.1093/nar/gkv1277,26590256,https://ror.org/035b05819
SM27447,STITCH,10.1093/nar/gkv1277,26590256,https://ror.org/04p5ggc03
SM27447,STITCH,10.1093/nar/gkv1277,26590256,https://ror.org/05b8d3w18
SM27447,STITCH,10.1093/nar/gkv1277,26590256,https://ror.org/02crff812
SM27447,STITCH,10.1093/nar/gkv1277,26590256,https://ror.org/04txyc737
SM27447,STITCH,10.1093/nar/gkv1277,26590256,https://ror.org/050589e39
SM27447,STITCH,10.1093/nar/gkv1277,26590256,https://ror.org/002n09z45
SM31265,MicroCosm,,17991681,https://ror.org/05cy4wa09
SM32725,DiffCoEx,10.1186/1471-2105-11-497,20925918,https://ror.org/00vtgdb53
SM32725,DiffCoEx,10.1186/1471-2105-11-497,20925918,https://ror.org/012p63287
SM32725,DiffCoEx,10.1186/1471-2105-11-497,20925918,https://ror.org/03cv38k47
SM15470,Rsubread,,30783653,https://ror.org/01ej9dk98
SM15470,Rsubread,,30783653,https://ror.org/01b6kha49
SM4733,Random Forest,10.1023/a:1010933404324,,https://ror.org/01an7q238
SM76650,BioMoby,10.1093/bib/3.4.331,12511062,https://ror.org/010x8gc63
SM76650,BioMoby,10.1093/bib/3.4.331,12511062,https://ror.org/00qed5764
SM33928,maSigPro,10.1093/bioinformatics/btl056,16481333,https://ror.org/00kx3fw88
SM33928,maSigPro,10.1093/bioinformatics/btl056,16481333,https://ror.org/05t8bcz72
SM33928,maSigPro,10.1093/bioinformatics/btl056,16481333,https://ror.org/01460j859
SM12010,MULTICOM,10.1093/bioinformatics/btq058,20150411,https://ror.org/02ymw8z06
SM79490,HHSearch,10.1093/bioinformatics/bti125,15531603,https://ror.org/022jc0g24
SM8801,FibrilTool,10.1038/nprot.2014.024,24481272,https://ror.org/04w61vh47
SM8801,FibrilTool,10.1038/nprot.2014.024,24481272,https://ror.org/02kbmgc12
SM8801,FibrilTool,10.1038/nprot.2014.024,24481272,https://ror.org/029brtt94
SM8801,FibrilTool,10.1038/nprot.2014.024,24481272,https://ror.org/0104rcc94
SM8801,FibrilTool,10.1038/nprot.2014.024,24481272,https://ror.org/04zmssz18
SM8801,FibrilTool,10.1038/nprot.2014.024,24481272,https://ror.org/02feahw73
SM8801,FibrilTool,10.1038/nprot.2014.024,24481272,https://ror.org/01wqd6v19
SM7319,ESTScan,10.1093/bioinformatics/btg1067,,https://ror.org/01hhn8329
SM7319,ESTScan,10.1093/bioinformatics/btg1067,,https://ror.org/04rtrpb08
SM7319,ESTScan,10.1093/bioinformatics/btg1067,10786296,https://ror.org/002n09z45
SM7319,ESTScan,10.1093/bioinformatics/btg1067,10786296,https://ror.org/03g9ch715
SM41920,FastICA,10.1109/72.761722,18252563,https://ror.org/05kph4940
SM62504,Minimus,10.1186/1471-2105-8-64,17324286,https://ror.org/047s2c258
SM6297,Celera Assembler,10.1126/science.287.5461.2196,10731133,https://ror.org/006w34k90
SM6297,Celera Assembler,10.1126/science.287.5461.2196,10731133,https://ror.org/01an7q238
SM18105,miRmap,10.1093/nar/gks901,23034802,https://ror.org/041kmwe10
SM18105,miRmap,10.1093/nar/gks901,23034802,https://ror.org/002n09z45
SM18105,miRmap,10.1093/nar/gks901,23034802,https://ror.org/01swzsf04
SM36927,Apache Spark,10.1145/2934664,,https://ror.org/024mw5h28
SM36927,Apache Spark,10.1145/2934664,,https://ror.org/00f54p054
SM36927,Apache Spark,10.1145/2934664,,https://ror.org/01an7q238
SM36927,Apache Spark,10.1145/2934664,,https://ror.org/054dxwf20
SM35761,YLoc,10.1093/nar/gkq477,20507917,https://ror.org/01k97gp34
SM38052,HitPredict,10.1093/database/bav117,,https://ror.org/057zh3y96
SM79804,Rate4Site,,12169533,https://ror.org/04mhzgx49
SM79804,Rate4Site,,12169533,https://ror.org/03jcejr58
SM79592,scmap,10.1038/nmeth.4644,29608555,https://ror.org/05cy4wa09
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/05cdper96
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/035t8zc32
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/012pb6c26
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/01070mq45
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/022em3k58
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/04pnjx786
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/014arsg56
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/04mb6s476
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/036jqmy94
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/05923xh51
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/00ee40h97
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/037zgn354
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/03dbr7087
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/00za53h95
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/02495e989
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/02yrq0923
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/05sj3n476
SM34985,NetPath,10.1186/gb-2010-11-1-r3,20067622,https://ror.org/04hqfvm50
SM63823,FANMOD,10.1093/bioinformatics/btl038,16455747,https://ror.org/05qpz1x62
SM63123,ALLPATHS,10.1101/gr.7337908,18340039,https://ror.org/05a0ya142
SM6542,BioNetGen,10.1093/bioinformatics/bth378,15217809,https://ror.org/01e41cf67
SM79918,BNGL,,19399430,https://ror.org/01an3r305
SM79926,SLiMFinder,10.1371/journal.pone.0000967,17912346,https://ror.org/05m7pjf47
SM79926,SLiMFinder,10.1371/journal.pone.0000967,17912346,https://ror.org/01ryk1543
SM20688,NetCTL,10.1186/1471-2105-8-424,,https://ror.org/04qtj9h94
SM76098,InChI,10.1186/s13321-015-0068-4,,https://ror.org/04a0y3b96
SM76098,InChI,10.1186/s13321-015-0068-4,23343401,https://ror.org/010pmpe69
SM76098,InChI,10.1186/s13321-015-0068-4,,https://ror.org/05xpvk416
SM23418,Mutect2,10.1038/nbt.2514,23396013,https://ror.org/002pd6e78
SM23418,Mutect2,10.1038/nbt.2514,23396013,https://ror.org/042nb2s44
SM23418,Mutect2,10.1038/nbt.2514,23396013,https://ror.org/02jzgtq86
SM23418,Mutect2,10.1038/nbt.2514,23396013,https://ror.org/03vek6s52
SM23418,Mutect2,10.1038/nbt.2514,23396013,https://ror.org/05a0ya142
SM23418,Mutect2,10.1038/nbt.2514,23396013,https://ror.org/05r3dyn47
SM80066,OMERO,,22373911,https://ror.org/055zmrh94
SM80066,OMERO,,22373911,https://ror.org/03jdxdk20
SM80066,OMERO,,22373911,https://ror.org/024bc3e07
SM80066,OMERO,,22373911,https://ror.org/029chgv08
SM80066,OMERO,,22373911,https://ror.org/02jqc0m91
SM80066,OMERO,,22373911,https://ror.org/02catss52
SM80066,OMERO,,22373911,https://ror.org/03h2bxq36
SM80066,OMERO,,22373911,https://ror.org/0062dz060
SM20906,LIGSITE,10.1016/s1093-3263(98)00002-3,9704298,https://ror.org/01rdrb571
SM20906,LIGSITE,10.1016/s1093-3263(98)00002-3,9704298,https://ror.org/04b2dty93
SM959,SURFNET,10.1016/0263-7855(95)00073-9,8603061,https://ror.org/02jx3x895
SM80122,SciClone,10.1371/journal.pcbi.1003665,25102416,https://ror.org/01yc7t268
SM80122,SciClone,10.1371/journal.pcbi.1003665,25102416,https://ror.org/04wyvkr12
SM80122,SciClone,10.1371/journal.pcbi.1003665,25102416,https://ror.org/018s10n18
SM80126,THetA,10.1186/gb-2013-14-7-r80,23895164,https://ror.org/05gq02987
SM80126,THetA,10.1186/gb-2013-14-7-r80,23895164,https://ror.org/00rxpqe74
SM21305,BANNER,,18229723,https://ror.org/03efmqc40
SM12029,CHARMM22,10.1021/jp973084f,24889800,https://ror.org/04rq5mt64
SM12029,CHARMM22,10.1021/jp973084f,24889800,https://ror.org/02cte4b68
SM80209,MultiLoc2,10.1186/1471-2105-10-274,19723330,https://ror.org/03a1kwz48
SM80227,iProphet,10.1074/mcp.m111.007690,21876204,https://ror.org/00q4vv597
SM80227,iProphet,10.1074/mcp.m111.007690,21876204,https://ror.org/00jmfr291
SM80227,iProphet,10.1074/mcp.m111.007690,21876204,https://ror.org/02cvt8e16
SM80227,iProphet,10.1074/mcp.m111.007690,21876204,https://ror.org/02crff812
SM80227,iProphet,10.1074/mcp.m111.007690,21876204,https://ror.org/00cvxb145
SM80227,iProphet,10.1074/mcp.m111.007690,21876204,https://ror.org/02tpgw303
SM80227,iProphet,10.1074/mcp.m111.007690,21876204,https://ror.org/02zhqgq86
SM80227,iProphet,10.1074/mcp.m111.007690,21876204,https://ror.org/05a28rw58
SM65962,SPREAD,10.1093/bioinformatics/btr481,21911333,https://ror.org/03w5j8p12
SM65962,SPREAD,10.1093/bioinformatics/btr481,21911333,https://ror.org/05f950310
SM65962,SPREAD,10.1093/bioinformatics/btr481,21911333,https://ror.org/01cwqze88
SM78875,Textpresso,10.1371/journal.pbio.0020309,15383839,https://ror.org/05dxps055
SM78875,Textpresso,10.1371/journal.pbio.0020309,15383839,https://ror.org/006w34k90
SM22122,TEPITOPE,10.1038/9858,10385319,https://ror.org/01x544h30
SM22122,TEPITOPE,10.1038/9858,10385319,https://ror.org/01jdpyv68
SM22122,TEPITOPE,10.1038/9858,10385319,https://ror.org/04bthcb08
SM22122,TEPITOPE,10.1038/9858,10385319,https://ror.org/02rwycx38
SM23481,NetMHCIIpan,10.1371/journal.pcbi.1000107,18604266,https://ror.org/035b05819
SM23481,NetMHCIIpan,10.1371/journal.pcbi.1000107,18604266,https://ror.org/04qtj9h94
SM23481,NetMHCIIpan,10.1371/journal.pcbi.1000107,18604266,https://ror.org/05vkpd318
SM31206,Ensembl Biomart,10.1093/database/bar030,21785142,https://ror.org/013meh722
SM31206,Ensembl Biomart,10.1093/database/bar030,21785142,https://ror.org/029chgv08
SM31206,Ensembl Biomart,10.1093/database/bar030,21785142,https://ror.org/02catss52
SM7262,IMG/M,10.1093/nar/gkr975,17932063,https://ror.org/04xm1d337
SM7262,IMG/M,10.1093/nar/gkr975,17932063,https://ror.org/02jbv0t02
SM31562,RPISeq,10.1186/1471-2105-12-489,22192482,https://ror.org/04rswrd78
SM16901,MEME Suite,10.1093/nar/gkp335,19458158,https://ror.org/00cvxb145
SM16901,MEME Suite,10.1093/nar/gkp335,19458158,https://ror.org/00rqy9422
SM1697,DOTUR,10.1128/aem.71.3.1501-1506.2005,15746353,https://ror.org/01y2jtd41
SM6104,Qiime,10.1038/nmeth.f.303,20383131,https://ror.org/01yc7t268
SM6104,Qiime,10.1038/nmeth.f.303,20383131,https://ror.org/019wvm592
SM6104,Qiime,10.1038/nmeth.f.303,20383131,https://ror.org/006w34k90
SM6104,Qiime,10.1038/nmeth.f.303,20383131,https://ror.org/0264fdx42
SM6104,Qiime,10.1038/nmeth.f.303,20383131,https://ror.org/05bnh6r87
SM6104,Qiime,10.1038/nmeth.f.303,20383131,https://ror.org/00b30xv10
SM6104,Qiime,10.1038/nmeth.f.303,20383131,https://ror.org/00bdqav06
SM6104,Qiime,10.1038/nmeth.f.303,20383131,https://ror.org/02ttsq026
SM8530,MetaPhlAn,10.1038/nmeth.2066,22688413,https://ror.org/05trd4x28
SM8530,MetaPhlAn,10.1038/nmeth.2066,22688413,https://ror.org/03vek6s52
SM3703,Graphviz,10.1002/1097-024x(200009)30:11<1203::aid-spe338>3.0.co;2-n,,https://ror.org/02bbd5539
SM63286,AutoFACT,10.1186/1471-2105-6-151,15960857,https://ror.org/01e6qks80
SM63286,AutoFACT,10.1186/1471-2105-6-151,15960857,https://ror.org/0161xgx34
SM67330,RDP3,10.1093/bioinformatics/btq467,,https://ror.org/026k5mg93
SM67330,RDP3,10.1093/bioinformatics/btq467,,https://ror.org/03p74gp79
SM67330,RDP3,10.1093/bioinformatics/btq467,,https://ror.org/0409egh51
SM80717,cMonkey,10.1186/1471-2105-7-280,16749936,https://ror.org/0190ak572
SM80717,cMonkey,10.1186/1471-2105-7-280,16749936,https://ror.org/02tpgw303
SM80717,cMonkey,10.1186/1471-2105-7-280,16749936,https://ror.org/02jqc0m91
SM1315,ESEfinder,10.1093/nar/gkg616,12824367,https://ror.org/02qz8b764
SM57889,TMAP,10.1534/genetics.106.063982,17277374,https://ror.org/05rpz9q70
SM57889,TMAP,10.1534/genetics.106.063982,17277374,https://ror.org/0381bab64
SM13293,SABLE,10.1002/prot.20176,15281128,https://ror.org/0102mm775
SM21800,ELM,10.1093/nar/gkg545,,https://ror.org/03h2bxq36
SM21800,ELM,10.1093/nar/gkg545,,https://ror.org/03zga2b32
SM21800,ELM,,21062810,https://ror.org/00jjx8s55
SM21800,ELM,,21062810,https://ror.org/02a8bt934
SM21800,ELM,10.1093/nar/gkg545,,https://ror.org/02p77k626
SM21800,ELM,10.1093/nar/gkg545,,https://ror.org/0432q4w56
SM21800,ELM,,21062810,https://ror.org/028pnqf58
SM6499,IslandPick,10.1186/1471-2105-9-329,18680607,https://ror.org/0213rcc28
SM76870,ADTEx,10.1186/1471-2164-15-732,25167919,https://ror.org/01ej9dk98
SM76870,ADTEx,10.1186/1471-2164-15-732,25167919,https://ror.org/02a8bt934
SM76869,ExomeCNV,10.1093/bioinformatics/btr462,21828086,https://ror.org/02jzgtq86
SM76869,ExomeCNV,10.1093/bioinformatics/btr462,21828086,https://ror.org/046rm7j60
SM13302,TALOS,10.1023/a:1008392405740,10212987,https://ror.org/00adh9b73
SM13302,TALOS,10.1023/a:1008392405740,10212987,https://ror.org/01cwqze88
SM80827,GENELAND,10.1111/j.1471-8286.2005.01031.x,,https://ror.org/05q3vnk25
SM80827,GENELAND,10.1111/j.1471-8286.2005.01031.x,,https://ror.org/011emb038
SM80827,GENELAND,10.1111/j.1471-8286.2005.01031.x,,https://ror.org/003vg9w96
SM80827,GENELAND,10.1111/j.1471-8286.2005.01031.x,,https://ror.org/05h7ddb14
SM80827,GENELAND,10.1111/j.1471-8286.2005.01031.x,,https://ror.org/018pp1107
SM80827,GENELAND,10.1111/j.1471-8286.2005.01031.x,,https://ror.org/05kpkpg04
SM80829,ANCESTRYMAP,10.1086/420871,15088269,https://ror.org/040gcmg81
SM80829,ANCESTRYMAP,10.1086/420871,15088269,https://ror.org/043mz5j54
SM80829,ANCESTRYMAP,10.1086/420871,15088269,https://ror.org/03vek6s52
SM80829,ANCESTRYMAP,10.1086/420871,15088269,https://ror.org/05a0ya142
SM80829,ANCESTRYMAP,10.1086/420871,15088269,https://ror.org/05vzafd60
SM80829,ANCESTRYMAP,10.1086/420871,15088269,https://ror.org/00zv91802
SM80829,ANCESTRYMAP,10.1086/420871,15088269,https://ror.org/04vqm6w82
SM80829,ANCESTRYMAP,10.1086/420871,15088269,https://ror.org/002pd6e78
SM80829,ANCESTRYMAP,10.1086/420871,15088269,https://ror.org/03v6m3209
SM80829,ANCESTRYMAP,10.1086/420871,15088269,https://ror.org/04b6nzv94
SM4796,SPIA,10.1093/bioinformatics/btn577,18990722,https://ror.org/01070mq45
SM80865,iDNA-Prot,10.1371/journal.pone.0024756,21935457,https://ror.org/01d0jcz74
SM80865,iDNA-Prot,10.1371/journal.pone.0024756,21935457,https://ror.org/0135ffj82
SM80865,iDNA-Prot,10.1371/journal.pone.0024756,21935457,https://ror.org/035psfh38
SM1703,Clustal,10.1093/bioinformatics/btm404,17846036,https://ror.org/02catss52
SM1703,Clustal,10.1093/bioinformatics/btm404,17846036,https://ror.org/05m7pjf47
SM1703,Clustal,10.1093/bioinformatics/btm404,17846036,https://ror.org/03mstc592
SM62819,SyMAP,10.1093/nar/gkr123,21398631,https://ror.org/03m2x1q45
SM77867,Mummer,10.1186/gb-2004-5-2-r12,14759262,https://ror.org/0153tk833
SM77867,Mummer,10.1186/gb-2004-5-2-r12,14759262,https://ror.org/00g30e956
SM36349,SynMap,10.1007/s12042-008-9017-y,,https://ror.org/01an7q238
SM63591,RATT,10.1093/nar/gkq1268,21306991,https://ror.org/05cy4wa09
SM27647,Cuffmerge,10.1038/nbt.1621,,https://ror.org/01yc7t268
SM27647,Cuffmerge,10.1038/nbt.1621,22383036,https://ror.org/047s2c258
SM27647,Cuffmerge,10.1038/nbt.1621,22383036,https://ror.org/01an7q238
SM27647,Cuffmerge,,22383036,https://ror.org/042nb2s44
SM27647,Cuffmerge,,22383036,https://ror.org/037zgn354
SM27647,Cuffmerge,,22383036,https://ror.org/00za53h95
SM27647,Cuffmerge,,22383036,https://ror.org/03vek6s52
SM27647,Cuffmerge,,22383036,https://ror.org/05a0ya142
SM27647,Cuffmerge,10.1038/nbt.1621,,https://ror.org/05dxps055
SM15193,Monocle,10.1038/nbt.2859,24658644,https://ror.org/01pgswx52
SM15193,Monocle,10.1038/nbt.2859,24658644,https://ror.org/04kj1hn59
SM15193,Monocle,10.1038/nbt.2859,24658644,https://ror.org/04drvxt59
SM15193,Monocle,10.1038/nbt.2859,24658644,https://ror.org/03vek6s52
SM15193,Monocle,10.1038/nbt.2859,24658644,https://ror.org/05a0ya142
SM11757,OCTOPUS,10.1093/bioinformatics/btn221,18474507,https://ror.org/05f0yaq80
SM81032,CONTIGuator,10.1186/1751-0473-6-11,21693004,https://ror.org/04jr1s763
SM81032,CONTIGuator,10.1186/1751-0473-6-11,21693004,https://ror.org/02feahw73
SM81032,CONTIGuator,10.1186/1751-0473-6-11,21693004,https://ror.org/02kzqn938
SM35250,Minia,10.1186/1748-7188-8-22,24040893,https://ror.org/02kvxyf05
SM35250,Minia,10.1186/1748-7188-8-22,24040893,https://ror.org/00myn0z94
SM35250,Minia,10.1186/1748-7188-8-22,24040893,https://ror.org/00hx6zz33
SM13912,Structure,,10835412,https://ror.org/052gg0110
SM75890,RACE,10.1093/nar/gki490,15980552,https://ror.org/019whta54
SM76117,mRMR,10.1142/s0219720005001004,,https://ror.org/01an7q238
SM76117,mRMR,10.1142/s0219720005001004,,https://ror.org/02jbv0t02
SM10690,JPred,10.1093/nar/gkn238,18463136,https://ror.org/03h2bxq36
SM2445,Subread,10.1093/nar/gkt214,23558742,https://ror.org/01ej9dk98
SM2445,Subread,10.1093/nar/gkt214,23558742,https://ror.org/01b6kha49
SM39413,Phenomizer,10.1016/j.ajhg.2009.09.003,19800049,https://ror.org/001w7jn25
SM39413,Phenomizer,10.1016/j.ajhg.2009.09.003,19800049,https://ror.org/03ate3e03
SM39413,Phenomizer,10.1016/j.ajhg.2009.09.003,19800049,https://ror.org/03781zn34
SM16447,Exomiser,10.1101/gr.160325.113,24162188,https://ror.org/001w7jn25
SM16447,Exomiser,10.1101/gr.160325.113,24162188,https://ror.org/03ate3e03
SM16447,Exomiser,10.1101/gr.160325.113,24162188,https://ror.org/02jbv0t02
SM16447,Exomiser,10.1101/gr.160325.113,24162188,https://ror.org/05wg1m734
SM16447,Exomiser,10.1101/gr.160325.113,24162188,https://ror.org/05cy4wa09
SM16447,Exomiser,10.1101/gr.160325.113,24162188,https://ror.org/009avj582
